time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-7.890829995915781,1.1682526734631309,27.288189105155986,0.027176732757173028,0.23818548573022902,0.0,-5.559139832578669,1.005055592223436,5.3371951812482115,-0.04373012647171444,0.02404617652661485,0.0,432.6662611881342,432.7016819216526,431.3395320260166,431.4548317187037
4.319999999999996,-8.229534085575104,1.22901253252478,27.608988923535033,0.024834266769098612,0.23914197221956002,0.0,-5.7312800208678025,1.0200295362696767,5.355696057380925,-0.03101293628397357,-0.009832174649922172,0.0,460.1538860683571,457.4634909623804,456.8250264303012,457.8374434535398
4.379999999999995,-8.578985033452078,1.2906642676008373,27.93233500931589,0.02241866196732989,0.23922959487068418,0.0,-5.917202094395449,1.0348115742700417,5.421849978871786,-0.07451761807984807,0.0177203669051268,0.0,473.49711982456375,475.6125191174132,474.4970281398053,471.14341183939416
4.439999999999993,-8.938628806292957,1.353052103463227,28.25543249932718,0.01769111929203504,0.2405255967153117,0.0,-6.071341385387314,1.044421970387415,5.348168159778535,-0.08911052545247945,0.028406972370243717,0.0,429.2015560920864,430.1078472701008,431.7829173928453,430.5444347733318
4.499999999999992,-9.307861594497338,1.4159556940831202,28.5751552740076,0.012172778963228659,0.24196548388110806,0.0,-6.236832968663862,1.0519060459467886,5.309130214715969,-0.09841251081951378,0.013272890743402255,0.0,441.9976581817377,440.7483925562164,442.44577475536465,441.6718563990909
4.559999999999991,-9.686211866792002,1.4791723519887507,28.88889640175081,0.006261233534278432,0.24245766562095383,0.0,-6.375376455718795,1.0549321089965238,5.149517048175258,-0.09875303655253381,-0.004598545216486979,0.0,401.02557506605154,399.39838391362287,400.8728708738635,400.83242683417006
4.6199999999999894,-10.073633077724025,1.5425060595475344,29.19582483776481,0.000402209385684138,0.24243938288939937,0.0,-6.539044075739071,1.0557243708186874,5.081534374079217,-0.09553319894170743,0.007136038487038578,0.0,430.48843733740796,431.48050663331236,430.8617178414751,431.12542308606714
4.679999999999988,-10.470748199986529,1.6057942504904124,29.497855439373357,6.277597406959114,0.24287754152760144,0.0,-6.698591929295978,1.0534427869964371,4.986371310625427,-0.11023154805569624,0.007633799119340678,0.0,422.51284730349863,422.5556608014996,421.2649858488103,419.9823995300688
4.739999999999987,-10.879156348996847,1.6688076458933059,29.80077420939526,6.271301247655604,0.24301265350110146,0.0,-6.915192898062565,1.0463206951861308,5.109886963821918,-0.0960328403775635,-0.011593744653499206,0.0,490.9698956293319,489.540956396894,490.2400609691216,491.28557303720584
4.799999999999986,-11.299447191627948,1.7313224628429194,30.106278704675116,6.265763570640415,0.242953467013435,0.0,-7.094877063756816,1.0370376806456452,5.073496498407451,-0.0857110296376607,0.014538348293992778,0.0,441.35772958639495,443.5098162859216,443.20468730233574,444.0451821809967
4.859999999999984,-11.731491036373878,1.7931248385521399,30.413155443477688,6.2616028633933425,0.24351940035832165,0.0,-7.306881271512508,1.0226028394569922,5.154860563527314,-0.0482940268167317,-0.0034883292252902084,0.0,480.55235693985117,479.1835542327697,479.2260591830972,482.0585932300745
4.919999999999983,-12.175253368207466,1.8540815931812809,30.720485927995284,6.258593325616937,0.24372474986357062,0.0,-7.485666499506049,1.009059576535482,5.089506516851577,-0.05417573417944627,0.014537214568217539,0.0,434.4095269302241,435.9187743856516,436.3818594030323,435.8888339070696
4.979999999999982,-12.63119464583224,1.914042289051625,31.029321483656474,6.256315045848396,0.2449222953812935,0.0,-7.712681704507514,0.9893843336463038,5.20388047947761,-0.017053224201108642,0.029047574789041346,0.0,491.0745619929494,492.1498931748881,490.66795941961306,493.41594236560337
5.0399999999999805,-13.099709692052707,1.9729092713355476,31.34033222680141,6.255571692873243,0.24709985215601904,0.0,-7.905065096971905,0.972791353170251,5.162862566070171,-0.004396335294927262,0.047837698784585055,0.0,445.3772980424243,446.9124371518027,445.7848564228876,446.8182808846373
